Id,MSSubClass,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,LotFrontage,LotArea,Street.Pave,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.NoSeWa,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrArea,ExterQual,ExterCond,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.Y,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,GarageArea,GarageQual,PavedDrive.P,PavedDrive.Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,SalePrice
189,90,0,0,1,0,64,7018,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,1979,1979,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,275,3,3,1,0,0,0,0,144,1086,0,0,1086,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1224,0,0,1224,2,0,0,2,2,2,0,0,1,6,0,0,0,0,0,1,2,528,9,0,1,120,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,153337
190,120,0,0,1,0,41,4923,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,5,2001,2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,180,1153,0,440,1593,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1593,0,0,1593,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,1,1,682,9,0,1,0,120,0,0,224,0,0,8,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,286000
191,70,0,0,1,0,70,10570,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,1932,1994,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,297,0,556,853,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1549,1178,0,2727,0,0,2,1,3,1,0,1,0,10,0,0,0,0,0,0,2,440,9,0,1,0,74,0,0,0,0,0,12,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,315000
192,60,0,0,1,0,0,7472,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,9,1972,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,3,3,1,0,0,0,0,0,626,0,99,725,1,0,0,0,0,0,1,0,0,1,0,0,0,1,725,754,0,1479,1,0,1,1,4,1,0,1,0,7,0,0,0,0,0,1,0,484,9,0,1,0,32,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,184000
193,20,0,0,1,0,68,9017,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1999,1999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,144,560,0,871,1431,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1431,0,0,1431,1,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,0,666,9,0,1,0,35,0,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,192000
194,160,0,0,0,1,24,2522,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,5,2004,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,4,3,0,1,0,0,0,0,0,0,970,970,1,0,0,0,0,0,0,0,0,1,0,0,0,1,970,739,0,1709,0,0,2,0,3,1,0,1,0,7,0,0,0,0,0,0,0,380,9,0,1,0,40,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,130000
195,20,0,0,1,0,60,7180,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1972,1972,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,90,390,0,474,864,1,0,0,0,0,0,0,0,1,1,0,0,0,1,864,0,0,864,0,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,352,9,0,1,0,0,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
196,160,0,0,1,0,24,2280,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,6,1976,1976,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,566,0,289,855,1,0,0,0,0,0,0,0,1,1,0,0,0,1,855,601,0,1456,0,0,2,1,3,1,0,0,1,7,0,0,0,0,0,1,1,440,9,0,1,87,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,148500
197,20,0,0,1,0,79,9416,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2007,2007,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205,5,3,0,1,0,0,0,0,1126,0,600,1726,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1726,0,0,1726,1,0,2,0,3,1,0,0,0,8,0,0,0,0,0,1,1,786,9,0,1,171,138,0,0,266,0,0,9,2007,0,0,0,0,0,1,0,0,0,0,0,0,1,311872
198,75,0,0,1,0,174,25419,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,1918,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,1,0,0,0,0,1036,184,140,1360,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1360,1360,392,3112,1,1,2,0,4,1,0,1,0,8,0,0,0,0,0,1,1,795,9,0,1,0,16,552,0,0,512,0,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,235000
199,75,0,0,0,1,92,5520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,1912,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,755,755,1,0,0,0,0,0,0,0,0,1,0,0,0,1,929,929,371,2229,0,0,1,0,5,1,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,198,30,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,104000
200,20,0,0,1,0,76,9591,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2004,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262,4,3,0,1,0,0,0,180,1088,0,625,1713,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1713,0,0,1713,1,0,2,0,3,1,0,0,0,7,0,0,0,0,0,1,1,856,9,0,1,0,26,0,0,170,0,0,1,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,274900
201,20,0,0,0,1,80,8546,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,2003,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,1121,1121,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1121,0,0,1121,0,0,2,0,2,1,0,0,1,5,0,0,0,0,0,1,0,440,9,0,1,132,64,0,0,0,0,0,3,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,140000
202,20,0,0,1,0,75,10125,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1977,1977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,641,279,276,1196,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1279,0,0,1279,0,1,2,0,3,1,0,0,1,6,0,0,0,0,0,1,2,473,9,0,1,238,83,0,0,0,0,0,2,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,171500
203,50,0,0,1,0,50,7000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1924,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,617,0,0,617,1,0,0,0,0,0,1,0,0,1,0,0,0,1,865,445,0,1310,0,0,2,0,2,1,0,0,1,6,0,1,0,0,0,0,0,398,9,0,1,0,0,126,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,112000
204,120,0,0,0,1,0,4438,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,5,2004,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,205,4,3,0,1,0,0,0,144,662,0,186,848,1,0,0,0,0,0,0,0,0,1,0,0,0,1,848,0,0,848,1,0,1,0,1,1,0,1,0,3,0,0,0,0,0,1,1,420,9,0,1,149,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,149000
205,50,0,0,0,1,50,3500,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1947,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,312,0,408,720,1,0,0,0,0,0,0,0,1,1,0,0,0,1,720,564,0,1284,0,0,1,1,2,1,0,0,1,5,0,0,0,0,0,1,0,240,9,0,1,0,35,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
206,20,0,0,1,0,99,11851,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1990,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1424,1424,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1442,0,0,1442,0,0,2,0,3,1,0,0,1,5,0,0,0,0,0,1,0,500,9,0,1,0,34,0,508,0,0,0,5,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,180500
207,20,0,0,1,0,40,13673,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1962,1962,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,1140,1140,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1696,0,0,1696,0,0,1,1,3,1,0,0,1,8,0,0,1,0,0,0,1,349,9,0,1,0,30,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,143900
208,20,0,0,1,0,0,12493,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1960,1960,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,419,306,375,1100,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1100,0,0,1100,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,1,312,9,0,1,355,0,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
209,60,0,0,1,0,0,14364,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1988,1989,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,4,3,1,0,0,0,0,216,1065,0,92,1157,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1180,882,0,2062,1,0,2,1,3,1,0,0,1,7,0,0,0,0,0,1,1,454,9,0,1,60,55,0,0,154,0,0,4,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,277000
210,20,0,0,1,0,75,8250,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1964,1964,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260,3,3,1,0,0,0,0,0,787,0,305,1092,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1092,0,0,1092,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,504,12,0,1,0,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,145000
211,30,0,0,1,0,67,5604,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1925,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,468,0,396,864,1,0,0,0,0,0,0,0,1,0,0,0,0,0,864,0,0,864,1,0,1,0,2,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,96,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,98000
212,20,0,0,1,0,83,10420,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,2009,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,72,36,0,1176,1212,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1212,0,0,1212,0,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,0,460,9,0,1,100,22,0,0,0,0,0,3,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,186000
213,60,1,0,0,0,72,8640,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2009,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,822,0,78,900,1,0,0,0,0,0,0,0,0,1,0,0,0,1,932,920,0,1852,1,0,2,1,3,1,0,1,0,7,0,0,0,0,0,1,1,644,9,0,1,168,108,0,0,0,0,0,7,2009,0,0,0,0,0,1,0,0,0,0,0,0,1,252678
214,20,0,0,1,0,43,13568,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1995,1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,716,0,274,990,1,0,0,0,0,0,0,0,0,1,0,0,0,1,990,0,0,990,0,1,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,576,9,0,1,224,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,156000
215,60,0,0,1,0,0,10900,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,1977,1977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,3,3,1,0,0,0,0,0,378,0,311,689,1,0,0,0,0,0,0,0,0,1,0,0,0,1,689,703,0,1392,0,0,1,1,3,1,0,0,1,6,0,0,0,0,0,1,0,299,9,0,1,0,36,0,0,0,0,450,3,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,161750
216,20,0,0,1,0,72,10011,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1957,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,3,3,1,0,0,0,0,0,360,0,710,1070,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1236,0,0,1236,0,1,1,0,2,1,0,1,0,6,0,1,0,0,0,0,1,447,9,0,1,0,0,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,134450
217,20,0,0,1,0,65,8450,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2004,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,266,4,3,0,1,0,0,0,72,946,0,490,1436,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1436,0,0,1436,1,0,2,0,3,1,0,1,0,8,0,0,0,0,0,1,0,484,9,0,1,139,98,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,210000
218,70,0,0,0,1,57,9906,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1925,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,686,686,1,0,0,0,0,1,0,0,0,0,0,0,0,1,810,518,0,1328,0,0,1,0,3,1,0,0,1,8,0,0,0,0,0,1,0,210,9,0,1,0,172,60,0,0,0,0,9,2006,0,0,0,0,0,0,0,1,0,0,1,0,0,107000
